	Energy	Entropy	Label
43608	0.15733899125	2.804772345970486	F
43609	0.15789036	2.8085424193808706	F
43610	0.17139956374999998	2.730343999187843	F
43611	0.15631671625	2.8167471402601527	F
43612	0.1491210925	2.8569183006680174	F
43613	0.15049171625000002	2.8531551364711616	F
43614	0.17248641875	2.7301032293603575	F
43615	0.15043107749999998	2.85490558904011	F
43616	0.16834607875	2.7413681794074565	F
43617	0.16918457000000003	2.741734929282073	F
43618	0.15648620125	2.8142093262403725	F
43619	0.17358704249999998	2.7247188231874064	F
43620	0.15737117875	2.8069037134828783	F
43621	0.14931878625	2.860155366049933	F
43622	0.18022178	2.6872285753453715	F
43623	0.15783831874999998	2.8053760390328177	F
43624	0.150970915	2.850146148151704	F
43625	0.17322792499999998	2.7269749784600394	F
43626	0.1553894425	2.8207707241260254	F
43627	0.150206075	2.853013902041371	F
43628	0.15780545875	2.805303541780744	F
43629	0.17207277999999998	2.7334804083023894	F
43630	0.16783154375	2.7540269932925634	F
43631	0.16779387750000002	2.75176699834049	F
43632	0.15550210125000002	2.8184640105555356	F
43633	0.16938527	2.739309369046258	F
43634	0.16628405124999998	2.7564681103524036	F
43635	0.15540831375	2.81841008599362	F
43636	0.1960698875	2.609922012613369	F
43637	0.2000385275	2.5949532222166485	F
43638	0.15118924374999998	2.8560406757094565	F
43639	0.17719234375000004	2.7203098128667618	F
43640	0.14978403125	2.858581875300774	F
43641	0.1557846975	2.8170101101510276	F
43642	0.168196925	2.7521749285222654	F
43643	0.1535491725	2.82941556866313	F
43644	0.15705147125	2.810450898968843	F
43645	0.175005635	2.7118565258676384	F
43646	0.1738663625	2.722547519172687	F
43647	0.15448656375000003	2.8243981593036818	F
43648	0.17086956374999998	2.734202091596566	F
43649	0.198340035	2.602050495837547	F
43650	0.1724209975	2.733032887107209	F
43651	0.15022189999999996	2.854926668115601	F
43652	0.1555820175	2.8183585728206983	F
43653	0.169067835	2.739927117357061	F
43654	0.1506618525	2.8561489073886364	F
43655	0.14901477875000002	2.865273727394556	F
43656	0.17342647375	2.7365996947099713	F
43657	0.14946400375	2.860168613496448	F
43658	0.1486431275	2.861288118673353	F
43659	0.15044958875	2.854960162055141	F
43660	0.17154873999999998	2.7264548726298217	F
43661	0.16831303	2.742454952885806	F
43662	0.1725670575	2.7317742536829797	F
43663	0.19798643125	2.6034821959319308	F
43664	0.15858350124999998	2.7995944633336878	F
43665	0.17032981374999998	2.7316781810967115	F
43666	0.16807753875000003	2.742267707537077	F
43667	0.15631182999999998	2.813575962274271	F
43668	0.16931935625	2.742298083527658	F
43669	0.15699444125	2.810224641075627	F
43670	0.17097865874999998	2.738870906727782	F
43671	0.18349440500000003	2.67524950317658	F
43672	0.15000690125	2.854783632038095	F
43673	0.17188076875	2.7344693119032235	F
43674	0.1575907875	2.804709194262163	F
43675	0.16962048500000002	2.7373717836173954	F
43676	0.17056313124999997	2.7381299094464002	F
43677	0.15006086500000002	2.858539205303042	F
43678	0.15747420125	2.8077008046323773	F
43679	0.1549871175	2.8209250922003237	F
43680	0.17078895	2.735540035859951	F
43681	0.15529786	2.8209024790232933	F
43682	0.1707179475	2.7322510182567408	F
43683	0.1683116525	2.7450335770987646	F
43684	0.152858725	2.8345127280776907	F
43685	0.15726282	2.808573791837022	F
43686	0.15461039000000001	2.8242029229752452	F
43687	0.157213765	2.8122498606449584	F
43688	0.17102798875000003	2.7375811629168743	F
43689	0.17211449374999999	2.729914809631708	F
43690	0.14950991125	2.8586747458095987	F
43691	0.169704295	2.7437489325494075	F
43692	0.15445311875	2.824597304869212	F
43693	0.15835311375	2.805027125908326	F
43694	0.1754299925	2.728250411027328	F
43695	0.15130101125	2.8544253876206986	F
43696	0.15483605125	2.8227796286861273	F
43697	0.1553889675	2.816779927535663	F
